66,max(str(bytes())).upper()
69,next(reversed(str(not()))).upper()
74,max(str(complex())).upper()
79,max(oct(int())).upper()
82,next(iter(str(range(not())))).upper()
83,max(str(not(not()))).upper()
85,max(str(bin)).upper()
86,max(str(vars)).upper()
87,max(str(pow)).upper()
88,max(hex(int())).upper()
89,max(str(credits)).upper()
90,max(str(zip)).upper()
102,min(str(()in())).lower()
